53:[0.2, 0.2, 0.2, 0.2, 0.2]
54:[0.5, 0.0, 0.0, 0.5, 0.0]
55:[0.5, 0.0, 0.0, 0.5, 0.0]
56:[0.8, 0.0, 0.0, 0.2, 0.0]
57:[0.8, 0.0, 0.0, 0.2, 0.0]
58:[0.4, 0.5, 0.0, 0.1, 0.0]
59:[0.4444444444444444, 0.5555555555555556, 0.0, 0.0, 0.0]
60:[0.25, 0.625, 0.0, 0.125, 0.0]
61:[0.2857142857142857, 0.7142857142857143, 0.0, 0.0, 0.0]
62:[0.0, 1.0, 0.0, 0.0, 0.0]
63:[0.0, 1.0, 0.0, 0.0, 0.0]
64:[0.0, 1.0, 0.0, 0.0, 0.0]
65:[0.0, 1.0, 0.0, 0.0, 0.0]
66:[0.0, 1.0, 0.0, 0.0, 0.0]
67:[0.0, 1.0, 0.0, 0.0, 0.0]
68:[0.0, 1.0, 0.0, 0.0, 0.0]
69:[0.0, 1.0, 0.0, 0.0, 0.0]
70:[0.0, 1.0, 0.0, 0.0, 0.0]
71:[0.0, 1.0, 0.0, 0.0, 0.0]
72:[0.2, 0.2, 0.2, 0.2, 0.2]
73:[0.2, 0.2, 0.2, 0.2, 0.2]
74:[0.2, 0.2, 0.2, 0.2, 0.2]
75:[0.2, 0.2, 0.2, 0.2, 0.2]
76:[0.2, 0.2, 0.2, 0.2, 0.2]
77:[0.2, 0.2, 0.2, 0.2, 0.2]
78:[0.2, 0.2, 0.2, 0.2, 0.2]
79:[0.2, 0.2, 0.2, 0.2, 0.2]
80:[0.2, 0.2, 0.2, 0.2, 0.2]
81:[0.2, 0.2, 0.2, 0.2, 0.2]
82:[0.2, 0.2, 0.2, 0.2, 0.2]
83:[0.2, 0.2, 0.2, 0.2, 0.2]
84:[0.2, 0.2, 0.2, 0.2, 0.2]
85:[0.2, 0.2, 0.2, 0.2, 0.2]
86:[0.2, 0.2, 0.2, 0.2, 0.2]
87:[0.2, 0.2, 0.2, 0.2, 0.2]
88:[0.2, 0.2, 0.2, 0.2, 0.2]
89:[0.2, 0.2, 0.2, 0.2, 0.2]
90:[0.2, 0.2, 0.2, 0.2, 0.2]
91:[0.2, 0.2, 0.2, 0.2, 0.2]
92:[0.2, 0.2, 0.2, 0.2, 0.2]
93:[0.2, 0.2, 0.2, 0.2, 0.2]
94:[0.2, 0.2, 0.2, 0.2, 0.2]
95:[0.5, 0.0, 0.0, 0.5, 0.0]
96:[0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0]
97:[0.5, 0.25, 0.0, 0.25, 0.0]
98:[0.5, 0.25, 0.0, 0.25, 0.0]
99:[0.4, 0.4, 0.0, 0.2, 0.0]
100:[0.4, 0.4, 0.0, 0.2, 0.0]
